"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","p_adj"
"GO:0008509",0.151940177821247,1,3,3,"monoatomic anion transmembrane transporter activity","MF",1
"GO:0015108",0.151940177821247,1,3,3,"chloride transmembrane transporter activity","MF",1
"GO:0008324",0.152101542706463,0.93431179297935,13,19,"monoatomic cation transmembrane transporter activity","MF",1
"GO:0016208",0.152477381951623,1,3,3,"AMP binding","MF",1
"GO:0120013",0.156342557822626,1,3,3,"lipid transfer activity","MF",1
"GO:0003779",0.15858720556834,0.911696959197273,22,35,"actin binding","MF",1
"GO:0015453",0.160585026127979,0.957855461817635,7,9,"oxidoreduction-driven active transmembrane transporter activity","MF",1
"GO:0016758",0.16315520017748,0.947604301756914,8,11,"hexosyltransferase activity","MF",1
"GO:0019955",0.164259432235267,0.947132101571529,8,11,"cytokine binding","MF",1
"GO:0032553",0.1665200887795,0.877113221609764,74,128,"ribonucleotide binding","MF",1
"GO:0019887",0.168990798251676,0.94509445292727,8,11,"protein kinase regulator activity","MF",1
"GO:0004129",0.173195108096651,1,3,3,"cytochrome-c oxidase activity","MF",1
"GO:0016675",0.173195108096651,1,3,3,"oxidoreductase activity, acting on a heme group of donors","MF",1
"GO:0106310",0.182556765748842,0.91857131511304,12,18,"protein serine kinase activity","MF",1
"GO:0035639",0.183486999007827,0.863607015070752,72,125,"purine ribonucleoside triphosphate binding","MF",1
"GO:0005215",0.186026554744131,0.883150792574342,30,49,"transporter activity","MF",1
"GO:0032555",0.188919185802796,0.858831569069955,73,127,"purine ribonucleotide binding","MF",1
"GO:0008289",0.190749318936371,0.888106251523378,23,37,"lipid binding","MF",1
"GO:0008238",0.19464098358347,0.947239676354771,6,8,"exopeptidase activity","MF",1
"GO:0008168",0.195203863377426,0.924921180661285,9,13,"methyltransferase activity","MF",1
"GO:0016741",0.195203863377426,0.924921180661285,9,13,"transferase activity, transferring one-carbon groups","MF",1
"GO:0008173",0.196683085087618,0.946459834011123,6,8,"RNA methyltransferase activity","MF",1
"GO:0009055",0.197617988636103,0.93227487603404,8,11,"electron transfer activity","MF",1
"GO:0019209",0.200470440343491,0.945002826673,6,8,"kinase activator activity","MF",1
"GO:0038023",0.200875239881172,0.877486758020161,25,41,"signaling receptor activity","MF",1
"GO:0060089",0.200875239881172,0.877486758020161,25,41,"molecular transducer activity","MF",1
"GO:0016765",0.202722372510405,0.944129927478304,6,8,"transferase activity, transferring alkyl or aryl (other than methyl) groups","MF",1
"GO:0140096",0.217736659422297,0.840547202773866,56,97,"catalytic activity, acting on a protein","MF",1
"GO:0042803",0.217811349190514,0.859961565479951,29,48,"protein homodimerization activity","MF",1
"GO:0022890",0.224433112771992,0.888848752599422,13,20,"inorganic cation transmembrane transporter activity","MF",1
"GO:0008757",0.23222516597352,0.918134911130333,7,10,"S-adenosylmethionine-dependent methyltransferase activity","MF",1
"GO:0016705",0.232770013559099,0.917869092147279,7,10,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF",1
"GO:0015026",0.234041126623425,0.956480353814471,4,5,"coreceptor activity","MF",1
"GO:0030374",0.234156500204811,0.956447324621006,4,5,"nuclear receptor coactivator activity","MF",1
"GO:0015291",0.236208131263231,0.916184844826635,7,10,"secondary active transmembrane transporter activity","MF",1
"GO:0031267",0.237057548302854,0.887965649531517,11,17,"small GTPase binding","MF",1
"GO:0008234",0.237466342098441,0.955495179209804,4,5,"cysteine-type peptidase activity","MF",1
"GO:0070412",0.238348305015912,0.955239961818676,4,5,"R-SMAD binding","MF",1
"GO:0016830",0.242479995935454,0.9540359242305,4,5,"carbon-carbon lyase activity","MF",1
"GO:0015075",0.242943938357342,0.872247036448524,14,22,"monoatomic ion transmembrane transporter activity","MF",1
"GO:0140416",0.246197350760605,0.952940729656017,4,5,"transcription regulator inhibitor activity","MF",1
"GO:0015318",0.263140148982169,0.854142392292273,15,24,"inorganic molecular entity transmembrane transporter activity","MF",1
"GO:0015078",0.265889505405221,0.901152581382393,7,10,"proton transmembrane transporter activity","MF",1
"GO:0000987",0.267216544393479,0.812370723604548,36,62,"cis-regulatory region sequence-specific DNA binding","MF",1
"GO:0003954",0.269679234520072,0.945760009193064,4,5,"NADH dehydrogenase activity","MF",1
"GO:0003955",0.269679234520072,0.945760009193064,4,5,"NAD(P)H dehydrogenase (quinone) activity","MF",1
"GO:0008137",0.269679234520072,0.945760009193064,4,5,"NADH dehydrogenase (ubiquinone) activity","MF",1
"GO:0016655",0.269679234520072,0.945760009193064,4,5,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","MF",1
"GO:0050136",0.269679234520072,0.945760009193064,4,5,"NADH dehydrogenase (quinone) activity","MF",1
"GO:0140101",0.272037077141703,0.885585130546853,8,12,"catalytic activity, acting on a tRNA","MF",1
"GO:0061629",0.277703377177042,0.855759026144081,12,19,"RNA polymerase II-specific DNA-binding transcription factor binding","MF",1
"GO:0004708",0.278929298441741,1,2,2,"MAP kinase kinase activity","MF",1
"GO:0031434",0.278929298442199,1,2,2,"mitogen-activated protein kinase kinase binding","MF",1
"GO:0002162",0.278929298442273,1,2,2,"dystroglycan binding","MF",1
"GO:0036312",0.278929298442646,1,2,2,"phosphatidylinositol 3-kinase regulatory subunit binding","MF",1
"GO:0032266",0.278929298444588,1,2,2,"phosphatidylinositol-3-phosphate binding","MF",1
"GO:0015079",0.278929358855018,1,2,2,"potassium ion transmembrane transporter activity","MF",1
"GO:0000146",0.278929430632216,1,2,2,"microfilament motor activity","MF",1
"GO:0015459",0.278935863035561,1,2,2,"potassium channel regulator activity","MF",1
"GO:0072349",0.278991963581767,1,2,2,"modified amino acid transmembrane transporter activity","MF",1
"GO:0004768",0.279069754852149,1,2,2,"stearoyl-CoA 9-desaturase activity","MF",1
"GO:0042169",0.279076181039969,1,2,2,"SH2 domain binding","MF",1
"GO:0099604",0.279082382145176,1,2,2,"ligand-gated calcium channel activity","MF",1
"GO:0016860",0.279833965763785,1,2,2,"intramolecular oxidoreductase activity","MF",1
"GO:0016861",0.279833965763785,1,2,2,"intramolecular oxidoreductase activity, interconverting aldoses and ketoses","MF",1
"GO:0031996",0.27997437329925,1,2,2,"thioesterase binding","MF",1
"GO:0030545",0.280107897102957,0.880902874597439,8,12,"signaling receptor regulator activity","MF",1
"GO:0030546",0.280107897102957,0.880902874597439,8,12,"signaling receptor activator activity","MF",1
"GO:0015248",0.281075095828812,1,2,2,"sterol transporter activity","MF",1
"GO:0015926",0.281926903008505,1,2,2,"glucosidase activity","MF",1
"GO:0015280",0.282556365437442,1,2,2,"ligand-gated sodium channel activity","MF",1
"GO:0033612",0.282989734446016,1,2,2,"receptor serine/threonine kinase binding","MF",1
"GO:0034713",0.282989734446016,1,2,2,"type I transforming growth factor beta receptor binding","MF",1
"GO:0070411",0.282989734446016,1,2,2,"I-SMAD binding","MF",1
"GO:0070696",0.282989734446016,1,2,2,"transmembrane receptor protein serine/threonine kinase binding","MF",1
"GO:0070697",0.282989734446016,1,2,2,"activin receptor binding","MF",1
"GO:0003872",0.283251045961265,1,2,2,"6-phosphofructokinase activity","MF",1
"GO:0070095",0.283251045961265,1,2,2,"fructose-6-phosphate binding","MF",1
"GO:0008237",0.283555768993755,0.913597252247646,5,7,"metallopeptidase activity","MF",1
"GO:0004693",0.283678360278949,1,2,2,"cyclin-dependent protein serine/threonine kinase activity","MF",1
"GO:0097472",0.283678360278949,1,2,2,"cyclin-dependent protein kinase activity","MF",1
"GO:0043425",0.28373522474304,1,2,2,"bHLH transcription factor binding","MF",1
"GO:0043426",0.28373522474304,1,2,2,"MRF binding","MF",1
"GO:0016903",0.284210045981553,1,2,2,"oxidoreductase activity, acting on the aldehyde or oxo group of donors","MF",1
"GO:0061649",0.284264068594142,1,2,2,"ubiquitin modification-dependent histone binding","MF",1
"GO:0046966",0.284359272775446,1,2,2,"nuclear thyroid hormone receptor binding","MF",1
"GO:0008194",0.28438682854999,0.91321954406302,5,7,"UDP-glycosyltransferase activity","MF",1
"GO:0052642",0.285464425364779,1,2,2,"lysophosphatidic acid phosphatase activity","MF",1
"GO:0005342",0.286103715727913,0.912437063081218,5,7,"organic acid transmembrane transporter activity","MF",1
"GO:0046943",0.286103715727913,0.912437063081218,5,7,"carboxylic acid transmembrane transporter activity","MF",1
"GO:0032451",0.286341479397921,1,2,2,"demethylase activity","MF",1
"GO:0003707",0.286534399202856,1,2,2,"nuclear steroid receptor activity","MF",1
"GO:0004740",0.286536496551065,1,2,2,"pyruvate dehydrogenase (acetyl-transferring) kinase activity","MF",1
